timestamp,ambience_lux,light_needed
10:26:58,39510.24,no
07:59:17,10095.79,no
12:19:00,22054.75,no
19:34:00,23.36,no
06:50:27,167.55,no
13:59:49,25250.81,no
02:41:42,2.87,yes
06:53:18,215.83,no
09:22:06,30289.4,no
02:00:11,1.49,yes
18:30:56,133.21,no
04:10:28,3.5,yes
20:09:57,1.12,yes
03:01:46,2.48,yes
14:16:20,24564.35,no
19:49:27,42.2,no
11:43:28,16281.37,no
15:08:54,19478.83,no
12:14:32,15340.36,no
03:07:12,2.27,yes
21:11:29,3.32,yes
18:18:58,105.64,no
13:17:03,21545.68,no
21:59:44,2.46,yes
17:42:17,158.65,no
21:55:34,0.5,yes
23:51:04,1.38,yes
09:32:25,30176.47,no
08:01:29,9951.52,no
01:54:15,1.84,yes
16:45:20,100.0,no
07:52:41,12588.03,no
07:54:08,11207.35,no
13:50:49,29320.23,no
22:19:19,0.56,yes
01:21:49,1.35,yes
03:11:27,1.21,yes
18:02:03,130.01,no
23:14:16,1.67,yes
06:44:53,196.75,no
09:39:51,26476.38,no
08:48:57,26800.8,no
10:28:47,36853.54,no
00:02:55,3.35,yes
22:35:16,2.34,yes
07:07:48,1274.02,no
06:40:39,140.23,no
11:10:56,21310.73,no
08:26:30,19545.57,no
13:07:43,23983.16,no
00:56:24,0.58,yes
17:12:03,159.53,no
19:56:00,0.1,yes
11:27:44,15200.39,no
19:51:15,30.2,no
01:22:06,1.61,yes
11:18:36,19365.18,no
19:36:25,9.73,yes
11:51:25,16784.94,no
23:31:07,3.2,yes
21:10:20,3.17,yes
05:02:14,40.12,no
09:10:43,26116.03,no
09:22:11,29728.86,no
00:06:06,3.46,yes
10:00:12,30505.21,no
21:52:23,2.26,yes
06:21:27,98.13,no
02:38:30,3.19,yes
00:57:35,0.76,yes
05:18:32,72.39,no
04:46:26,2.73,yes
10:27:06,38890.96,no
18:16:43,79.44,no
22:55:58,3.5,yes
16:44:02,1199.51,no
10:49:35,23322.32,no
09:51:29,29166.41,no
00:58:03,0.77,yes
09:35:44,27954.3,no
20:41:08,1.28,yes
22:09:23,1.86,yes
15:39:59,7567.37,no
17:01:04,236.65,no
15:40:42,8536.62,no
01:05:29,1.17,yes
07:54:31,11073.41,no
04:18:36,3.28,yes
23:40:27,1.74,yes
06:30:18,131.13,no
06:40:42,147.57,no
06:45:10,186.35,no
00:22:42,2.84,yes
23:12:23,1.93,yes
20:28:13,1.16,yes
11:17:26,20112.69,no
21:55:50,0.7,yes
10:32:07,37046.45,no
13:37:32,26348.74,no
10:05:42,30859.51,no
17:19:22,202.31,no
15:50:05,5795.47,no
15:49:46,7169.38,no
11:11:55,22253.66,no
07:00:33,270.88,no
21:13:55,2.41,yes
08:48:21,25933.55,no
05:44:12,105.03,no
12:51:28,18828.26,no
03:02:08,2.48,yes
11:12:43,21143.81,no
05:55:21,92.66,no
23:13:58,2.2,yes
01:25:29,1.9,yes
12:43:24,18043.06,no
08:39:21,24128.43,no
12:29:25,15173.97,no
13:06:36,22653.22,no
12:35:29,15398.59,no
17:51:12,109.3,no
14:50:39,21997.81,no
22:29:14,1.11,yes
14:44:52,22273.56,no
03:30:07,1.41,yes
12:11:11,16385.5,no
23:52:52,0.64,yes
22:08:08,2.9,yes
17:08:33,217.37,no
16:56:23,100.0,no
19:47:51,14.33,yes
19:25:42,60.09,no
13:17:16,21539.63,no
07:02:32,5154.71,no
13:15:08,24043.39,no
19:44:13,55.45,no
22:16:01,0.72,yes
10:57:45,20707.3,no
02:16:48,3.0,yes
11:00:22,23671.88,no
12:13:48,15373.4,no
10:35:01,36204.4,no
07:57:05,12493.37,no
10:42:23,27443.83,no
12:48:18,19106.96,no
05:12:32,43.74,no
00:28:41,3.34,yes
19:28:00,27.04,no
08:41:11,23664.0,no
18:18:59,102.65,no
18:38:40,85.77,no
18:45:02,58.7,no
02:30:53,2.85,yes
01:28:38,1.06,yes
13:01:24,19542.14,no
20:15:32,1.68,yes
19:14:07,49.5,no
18:06:16,122.23,no
13:52:17,27689.1,no
22:20:31,0.66,yes
12:25:08,18795.99,no
11:45:51,15934.14,no
01:20:46,2.33,yes
03:02:52,3.26,yes
19:23:51,64.22,no
11:33:31,15904.11,no
18:37:48,128.6,no
08:08:28,13645.75,no
05:49:04,43.28,no
23:34:46,2.16,yes
15:44:05,8530.63,no
19:21:17,74.19,no
18:50:05,108.29,no
06:02:41,118.51,no
04:23:33,3.44,yes
16:25:58,100.0,no
01:30:15,1.21,yes
01:39:46,1.07,yes
13:10:36,25440.08,no
10:19:07,37420.96,no
13:58:29,23465.73,no
11:25:21,15817.67,no
04:50:06,2.65,yes
11:43:16,16656.37,no
11:39:41,16149.69,no
09:59:02,29230.48,no
16:53:29,100.0,no
23:46:31,2.27,yes
05:01:45,35.97,no
17:35:06,198.08,no
01:38:30,0.66,yes
12:00:06,17202.08,no
01:17:30,2.03,yes
21:50:51,3.28,yes
05:57:58,58.11,no
03:46:14,3.36,yes
21:11:04,3.45,yes
10:18:59,38077.59,no
12:42:11,18242.98,no
21:33:04,1.47,yes
21:47:22,3.06,yes
13:44:02,30599.91,no
07:51:20,13540.0,no
19:54:21,0.1,yes
17:40:25,126.69,no
18:58:50,40.03,no
14:54:03,22749.77,no
07:24:47,10348.44,no
01:34:10,3.46,yes
07:55:28,10782.24,no
10:07:32,31775.76,no
06:49:41,177.0,no
19:04:38,39.79,no
17:22:57,203.07,no
13:09:43,26221.1,no
04:50:51,2.82,yes
08:39:56,24428.37,no
01:41:19,1.4,yes
13:48:50,29317.7,no
02:52:20,1.96,yes
12:22:41,18983.59,no
04:28:46,2.71,yes
05:41:47,64.45,no
18:11:14,100.72,no
12:40:55,17872.96,no
14:21:01,22471.68,no
16:42:06,3115.02,no
08:34:19,22511.32,no
01:07:39,0.53,yes
07:17:31,7783.07,no
21:09:36,3.5,yes
22:22:28,1.71,yes
13:28:06,27982.12,no
04:05:48,2.8,yes
10:53:53,22579.12,no
12:55:35,21111.28,no
09:45:09,26670.56,no
02:02:32,2.78,yes
23:20:26,2.1,yes
21:34:39,1.69,yes
00:35:38,1.48,yes
14:56:25,18309.74,no
10:05:23,31541.82,no
22:57:23,2.99,yes
00:39:26,1.21,yes
12:03:13,16978.15,no
16:23:44,100.0,no
23:15:37,2.05,yes
05:59:27,75.06,no
20:41:31,1.25,yes
00:56:09,1.23,yes
19:43:55,11.85,yes
01:12:46,1.39,yes
08:46:06,25929.79,no
11:43:35,15497.3,no
11:46:02,15750.45,no
00:18:52,2.57,yes
23:28:13,3.05,yes
11:36:42,16260.18,no
10:54:38,23659.44,no
07:44:18,11854.18,no
02:38:59,3.0,yes
08:24:15,20440.65,no
21:19:05,1.59,yes
05:57:10,81.69,no
07:38:09,13137.09,no
11:26:27,14683.69,no
00:29:45,3.09,yes
03:18:43,2.41,yes
20:56:05,1.42,yes
07:51:33,13412.17,no
22:55:25,2.71,yes
12:15:05,15868.55,no
10:22:09,38160.16,no
08:47:11,25924.92,no
15:38:18,7830.5,no
22:24:36,0.89,yes
00:47:17,1.76,yes
12:57:59,21202.43,no
22:36:51,0.66,yes
04:20:13,3.3,yes
21:03:22,1.21,yes
11:22:35,16596.91,no
09:33:50,29295.95,no
05:54:13,51.86,no
04:25:08,2.36,yes
09:38:14,28629.87,no
10:42:04,28730.77,no
03:59:20,3.0,yes
07:25:14,9286.64,no
12:49:50,19444.34,no
09:47:19,26158.86,no
15:25:40,11536.38,no
00:39:30,1.0,yes
18:01:32,127.01,no
02:50:40,2.2,yes
15:35:38,7825.91,no
21:17:58,1.83,yes
19:25:37,50.48,no
17:01:25,234.69,no
05:38:57,98.65,no
04:25:14,2.41,yes
22:47:50,3.11,yes
18:51:21,43.68,no
23:18:33,2.33,yes
15:08:07,18716.89,no
12:05:29,17045.29,no
16:47:02,100.0,no
04:08:35,2.46,yes
19:30:54,45.17,no
23:47:07,2.02,yes
07:12:29,4596.82,no
13:40:28,29210.63,no
11:13:36,20517.43,no
21:38:37,0.81,yes
02:34:36,3.03,yes
01:20:45,2.25,yes
19:37:40,9.57,yes
10:57:01,21706.79,no
02:56:17,2.09,yes
10:58:18,20303.74,no
10:48:23,23134.79,no
04:29:54,2.47,yes
19:36:21,14.97,yes
23:37:54,3.01,yes
13:54:17,25100.0,no
19:29:46,53.26,no
00:02:00,3.1,yes
22:50:49,2.78,yes
12:57:00,21700.71,no
12:15:10,16331.52,no
01:20:39,2.54,yes
05:24:26,18.79,yes
21:38:45,0.69,yes
20:19:19,0.98,yes
09:44:07,28214.23,no
10:49:41,23307.4,no
13:41:03,28356.63,no
21:58:29,2.56,yes
20:45:23,0.52,yes
23:39:24,2.22,yes
19:22:56,82.38,no
18:04:45,121.88,no
12:35:55,15897.02,no
21:29:03,1.52,yes
09:51:09,29094.28,no
04:51:23,3.5,yes
14:39:47,21814.84,no
11:55:18,15744.83,no
02:59:24,0.55,yes
02:37:55,3.31,yes
13:16:40,22715.81,no
06:41:23,144.93,no
20:31:55,0.94,yes
22:02:38,1.37,yes
14:08:11,24439.19,no
02:33:33,3.41,yes
00:16:04,1.98,yes
14:07:55,24667.87,no
04:22:05,2.49,yes
11:11:26,22586.48,no
20:27:01,0.77,yes
18:28:36,129.55,no
04:31:27,2.74,yes
23:32:59,2.0,yes
14:25:12,24926.28,no
13:14:01,23187.55,no
11:26:15,14577.06,no
02:41:21,3.5,yes
07:49:35,13425.09,no
04:25:42,2.82,yes
04:27:24,2.73,yes
10:48:26,22988.04,no
06:43:21,198.94,no
17:11:40,158.62,no
18:12:44,101.15,no
19:02:57,41.36,no
08:01:46,9280.19,no
12:23:55,19259.3,no
19:29:38,65.06,no
21:25:45,0.6,yes
01:32:17,2.29,yes
07:36:00,10082.98,no
14:54:22,21971.92,no
22:13:59,0.5,yes
13:53:37,25951.63,no
17:28:56,203.21,no
09:31:16,29907.4,no
09:52:30,27560.69,no
23:30:24,2.94,yes
22:20:57,1.71,yes
14:04:44,23168.7,no
08:52:50,27480.82,no
08:29:46,22870.96,no
20:35:42,0.54,yes
18:27:25,135.38,no
23:25:02,3.37,yes
05:57:53,67.94,no
12:10:01,16793.45,no
16:15:52,100.0,no
21:02:56,1.7,yes
12:42:04,18309.46,no
22:00:14,2.07,yes
01:50:07,0.96,yes
06:20:32,101.02,no
14:16:47,24289.89,no
01:14:21,1.2,yes
17:36:50,187.21,no
14:40:46,21919.41,no
07:49:21,13703.1,no
11:52:33,16993.99,no
14:24:36,24594.15,no
22:02:30,1.33,yes
19:08:35,95.79,no
10:27:29,38255.1,no
00:19:22,1.96,yes
01:38:19,0.62,yes
16:32:14,100.0,no
03:12:24,1.14,yes
01:46:34,2.57,yes
13:55:42,24878.45,no
22:58:23,3.5,yes
00:29:47,3.1,yes
14:35:02,24061.45,no
02:48:01,2.34,yes
21:02:59,1.85,yes
19:51:45,45.42,no
10:31:58,38177.64,no
15:50:11,6136.69,no
18:24:30,101.39,no
13:25:56,29542.85,no
23:16:49,0.74,yes
09:14:22,30582.31,no
20:14:23,2.55,yes
07:38:00,12820.7,no
15:51:39,3800.29,no
16:36:08,100.0,no
09:20:35,32055.89,no
12:55:22,21385.31,no
06:36:42,164.17,no
19:29:18,66.63,no
12:23:41,19560.57,no
02:37:20,2.41,yes
00:13:27,2.3,yes
03:40:07,2.54,yes
13:48:08,29547.46,no
07:40:12,10785.87,no
16:00:08,6718.16,no
15:21:23,14055.33,no
04:53:49,3.39,yes
13:36:27,28239.64,no
19:53:09,34.33,no
21:00:43,3.5,yes
09:12:00,28974.95,no
20:52:43,1.09,yes
03:06:26,3.5,yes
20:47:52,2.03,yes
03:57:41,2.34,yes
17:49:15,153.72,no
09:06:47,27946.05,no
13:59:57,24402.34,no
04:59:45,2.71,yes
02:45:04,2.02,yes
15:41:35,8448.1,no
18:31:52,125.46,no
02:39:28,2.85,yes
14:35:12,23598.01,no
14:01:47,24350.61,no
16:53:54,100.0,no
19:53:12,38.72,no
10:43:18,24668.83,no
07:39:22,11957.46,no
04:46:01,3.5,yes
04:52:09,3.12,yes
06:02:48,126.07,no
16:39:28,100.0,no
20:04:22,3.35,yes
16:27:30,100.0,no
05:24:06,12.47,yes
22:27:46,1.51,yes
03:08:51,1.12,yes
06:18:46,163.37,no
05:06:11,47.45,no
15:42:51,7765.38,no
03:24:41,2.95,yes
04:50:29,2.79,yes
15:16:13,13286.6,no
06:54:27,171.97,no
06:43:03,177.75,no
21:30:06,1.29,yes
03:01:10,2.39,yes
09:42:14,28462.86,no
13:24:14,27675.9,no
21:22:02,0.83,yes
21:32:34,2.49,yes
10:53:17,21929.44,no
17:15:52,212.47,no
03:35:55,0.51,yes
07:44:02,12933.49,no
16:06:56,100.0,no
20:23:49,0.5,yes
14:10:27,24521.89,no
00:43:26,1.65,yes
17:49:40,159.33,no
02:43:39,3.47,yes
03:38:35,3.24,yes
10:50:38,22134.88,no
02:11:53,2.61,yes
02:44:54,1.85,yes
13:46:29,30459.71,no
11:54:04,15863.23,no
11:05:06,24319.2,no
16:44:18,538.37,no
13:29:48,29308.59,no
05:54:05,63.42,no
23:05:14,2.69,yes
16:34:03,100.0,no
01:05:31,1.26,yes
08:40:10,24072.18,no
09:42:58,28699.18,no
23:29:44,3.3,yes
14:11:31,23969.82,no
19:37:23,4.74,yes
00:04:20,3.27,yes
04:46:24,2.87,yes
11:40:09,17053.18,no
08:56:21,27560.25,no
11:42:52,16165.95,no
09:15:32,31038.68,no
13:05:27,21552.52,no
18:22:14,115.55,no
04:46:37,3.05,yes
10:58:23,20555.82,no
04:18:44,3.43,yes
12:43:26,18028.48,no
22:13:38,1.36,yes
07:12:07,4220.11,no
04:46:14,3.0,yes
05:41:08,79.02,no
20:11:13,1.78,yes
07:51:22,13677.45,no
18:02:42,146.07,no
16:02:41,1976.49,no
20:45:51,0.63,yes
22:50:21,2.5,yes
08:49:31,26871.35,no
03:05:24,2.88,yes
04:59:46,2.82,yes
19:58:23,42.97,no
13:45:09,31151.53,no
18:21:00,115.98,no
13:35:36,27090.82,no
18:11:21,112.61,no
23:25:51,2.35,yes
23:41:53,3.38,yes
09:19:04,31456.28,no
21:47:19,2.87,yes
20:54:10,0.75,yes
05:19:48,63.01,no
16:46:19,100.0,no
11:07:11,27023.77,no
14:42:06,22244.74,no
01:30:00,1.1,yes
06:46:59,172.73,no
04:24:27,2.5,yes
00:47:01,2.36,yes
04:53:32,2.87,yes
12:50:08,19627.12,no
15:28:08,9216.11,no
15:00:01,16939.63,no
10:10:02,31455.69,no
19:22:13,57.27,no
22:32:25,1.34,yes
10:03:20,31967.28,no
21:59:21,3.33,yes
10:46:44,22108.44,no
00:12:18,2.87,yes
04:13:37,2.41,yes
15:38:10,7945.97,no
07:06:53,2835.17,no
06:37:06,181.3,no
06:31:31,121.11,no
19:56:13,0.1,yes
03:18:30,2.12,yes
14:56:31,18775.77,no
03:33:02,0.55,yes
07:57:00,12573.8,no
14:37:58,21780.56,no
01:24:58,3.04,yes
14:02:30,24612.81,no
13:37:15,27101.45,no
09:49:49,28287.62,no
14:24:42,24855.81,no
21:45:39,2.17,yes
23:44:19,3.21,yes
14:51:42,21830.88,no
18:21:44,124.07,no
13:06:19,21924.22,no
07:11:06,3772.07,no
16:57:09,100.0,no
20:54:01,1.13,yes
02:03:18,3.28,yes
22:05:51,3.35,yes
08:57:24,27585.59,no
11:36:55,16326.68,no
10:36:13,34638.02,no
14:24:54,24358.2,no
19:54:54,0.1,yes
22:13:47,1.13,yes
19:41:51,0.1,yes
00:37:48,1.21,yes
02:11:05,2.17,yes
21:31:37,2.1,yes
02:01:28,1.73,yes
21:13:47,2.58,yes
16:55:08,100.0,no
21:54:38,1.38,yes
00:22:58,3.41,yes
04:42:36,2.1,yes
00:05:08,2.73,yes
11:31:27,14753.9,no
07:59:01,10683.57,no
22:07:22,2.91,yes
21:05:12,1.53,yes
05:52:52,63.4,no
16:13:08,100.0,no
10:00:14,30555.89,no
16:35:05,100.0,no
06:07:00,119.45,no
21:41:24,2.39,yes
08:03:17,9643.99,no
06:07:01,115.05,no
13:51:22,30510.23,no
19:52:13,19.24,yes
15:29:13,7128.78,no
13:01:11,19260.89,no
00:01:14,3.14,yes
18:34:43,135.55,no
09:50:01,28244.97,no
14:45:28,23848.0,no
03:01:28,2.22,yes
14:19:39,22221.02,no
18:02:17,127.79,no
16:53:41,100.0,no
04:13:26,2.26,yes
21:28:53,1.53,yes
17:33:56,190.91,no
09:35:55,27970.58,no
15:57:03,8228.6,no
03:14:21,1.27,yes
06:49:33,201.6,no
22:28:43,1.19,yes
10:54:02,22692.8,no
15:58:37,7146.44,no
07:24:42,10233.12,no
12:09:44,16699.52,no
21:57:02,1.6,yes
23:26:32,2.47,yes
12:49:07,20506.83,no
08:09:40,15125.51,no
10:22:46,39315.08,no
14:24:46,24556.3,no
20:05:55,1.91,yes
10:05:38,30857.36,no
05:49:23,78.82,no
20:52:25,1.43,yes
16:22:06,100.0,no
00:12:25,2.6,yes
15:20:46,13717.47,no
22:47:21,2.75,yes
02:04:23,2.22,yes
22:46:59,2.47,yes
01:37:29,1.99,yes
23:43:48,2.96,yes
08:30:51,23090.26,no
20:32:37,0.96,yes
02:42:43,3.5,yes
04:44:01,2.33,yes
09:12:34,30167.37,no
22:39:26,1.38,yes
15:57:40,8656.84,no
02:24:47,2.04,yes
03:39:18,2.75,yes
03:34:04,1.61,yes
09:45:04,26371.78,no
19:10:34,18.74,yes
17:47:28,182.01,no
14:20:19,22103.43,no
11:54:15,15181.87,no
13:17:29,22276.21,no
04:37:59,0.76,yes
21:12:32,2.62,yes
23:38:09,3.02,yes
09:34:48,26893.96,no
14:06:07,25004.65,no
14:17:20,25087.2,no
06:37:25,191.92,no
22:44:14,1.14,yes
23:06:11,2.97,yes
11:28:40,14804.39,no
16:52:20,100.0,no
12:26:25,17892.52,no
01:13:46,1.04,yes
17:06:59,152.3,no
02:41:28,3.4,yes
13:13:22,22988.64,no
20:01:38,3.14,yes
09:48:21,26990.29,no
23:37:35,3.43,yes
18:41:58,47.55,no
05:32:30,66.68,no
08:01:37,9434.91,no
00:56:19,0.88,yes
23:47:36,2.7,yes
00:55:53,1.12,yes
20:06:50,2.81,yes
22:16:00,0.74,yes
02:34:14,3.35,yes
18:29:04,96.73,no
21:17:18,1.99,yes
11:20:50,18240.38,no
00:07:49,2.96,yes
00:34:29,0.96,yes
23:03:46,2.08,yes
17:27:58,165.62,no
03:44:24,2.52,yes
17:49:16,156.81,no
17:30:27,147.36,no
00:21:33,1.3,yes
01:54:44,1.84,yes
00:32:18,2.55,yes
05:10:08,0.1,yes
09:31:28,29380.95,no
16:41:02,457.34,no
10:12:36,34649.2,no
00:30:20,3.03,yes
11:05:01,24790.93,no
11:26:24,14851.1,no
19:24:27,66.39,no
21:48:25,3.37,yes
19:38:26,47.75,no
14:18:21,24376.98,no
01:17:59,1.5,yes
15:25:49,11308.28,no
12:11:37,17204.53,no
11:12:17,21190.01,no
22:42:27,2.59,yes
11:04:00,24160.22,no
14:20:06,22660.57,no
10:51:38,20961.22,no
16:03:56,3311.33,no
01:24:51,3.08,yes
23:20:01,2.48,yes
19:31:07,30.6,no
13:42:08,29669.79,no
07:26:12,9539.11,no
16:28:18,100.0,no
03:36:39,0.84,yes
19:20:19,35.64,no
15:37:07,9667.05,no
14:29:52,24399.09,no
10:56:32,24230.91,no
09:42:00,28411.9,no
23:06:47,2.42,yes
12:40:21,17727.93,no
21:15:13,2.54,yes
15:26:04,10993.95,no
10:42:44,25530.11,no
23:02:41,3.31,yes
14:22:04,23255.99,no
14:58:22,16014.06,no
22:05:42,3.36,yes
04:48:10,2.64,yes
16:08:18,100.0,no
01:26:48,1.74,yes
11:28:07,15502.41,no
10:45:01,23252.2,no
12:34:22,15565.9,no
17:20:48,173.33,no
09:39:05,26873.35,no
14:47:25,24226.12,no
14:53:51,22402.07,no
01:20:22,2.48,yes
06:02:01,144.08,no
12:52:27,18211.06,no
08:04:27,12729.46,no
01:03:32,0.81,yes
06:56:40,181.36,no
19:38:12,48.8,no
19:44:03,16.92,yes
10:16:43,34727.68,no
06:29:01,177.26,no
08:57:56,28262.45,no
06:12:20,82.06,no
01:28:22,1.97,yes
22:10:44,1.36,yes
12:13:53,15094.36,no
18:39:06,82.11,no
11:34:41,15395.15,no
14:52:36,21136.98,no
17:13:39,155.96,no
00:04:47,3.31,yes
01:06:35,1.03,yes
11:06:40,26265.3,no
05:54:18,55.12,no
15:13:39,17227.39,no
07:50:38,12570.27,no
18:33:34,123.38,no
19:28:56,72.01,no
16:31:11,100.0,no
06:30:43,142.72,no
20:55:18,0.56,yes
13:59:45,25593.35,no
05:39:03,101.33,no
01:39:25,0.5,yes
17:01:20,237.23,no
13:46:25,31199.22,no
01:24:29,2.61,yes
13:47:11,30183.27,no
23:08:34,2.28,yes
14:06:13,25421.89,no
10:37:17,33262.75,no
15:47:23,7722.61,no
21:06:38,1.52,yes
15:41:57,6812.25,no
01:41:21,1.38,yes
06:14:39,141.29,no
22:51:32,2.76,yes
16:59:00,100.0,no
18:11:24,108.16,no
15:35:42,7853.59,no
00:56:41,0.58,yes
07:35:22,8796.21,no
14:58:23,16123.05,no
14:58:18,16098.86,no
09:20:47,31455.49,no
13:03:01,17961.64,no
07:04:26,4506.64,no
09:39:04,26879.36,no
11:52:47,16317.53,no
12:30:08,15120.03,no
14:17:29,25212.19,no
03:23:03,2.78,yes
17:34:51,190.87,no
07:59:42,10947.92,no
14:28:11,21590.85,no
14:23:28,24223.62,no
12:10:02,16654.36,no
16:40:55,175.64,no
20:10:28,1.4,yes
09:20:24,32027.42,no
02:53:14,1.99,yes
01:14:23,1.08,yes
19:57:19,0.1,yes
07:27:27,10374.66,no
23:51:42,1.03,yes
19:57:10,10.82,yes
15:49:59,6199.37,no
22:22:56,1.49,yes
02:15:12,3.5,yes
18:48:09,82.21,no
20:12:28,1.4,yes
05:18:43,52.97,no
19:42:18,0.1,yes
15:50:57,5339.83,no
11:30:26,14721.63,no
04:13:01,2.24,yes
00:05:29,3.34,yes
08:31:06,22513.56,no
13:10:14,25867.82,no
10:35:53,35700.03,no
19:11:25,20.14,no
20:02:50,3.31,yes
11:53:15,17478.35,no
21:42:05,3.42,yes
00:11:25,2.16,yes
19:44:19,44.72,no
07:41:38,10769.77,no
10:38:30,33131.49,no
21:01:18,3.09,yes
11:25:10,14903.16,no
04:53:47,3.42,yes
17:33:00,183.47,no
16:17:30,100.0,no
08:09:20,14149.6,no
01:38:42,0.58,yes
17:46:18,181.96,no
13:54:31,25251.94,no
08:23:06,20591.42,no
07:22:49,9376.57,no
01:31:00,1.83,yes
06:00:18,62.0,no
02:44:48,2.0,yes
16:37:15,100.0,no
05:39:14,94.25,no
23:28:52,3.32,yes
20:36:25,0.86,yes
15:24:39,12635.04,no
23:25:14,3.34,yes
19:29:16,75.39,no
15:26:25,10923.16,no
07:52:58,12859.7,no
17:54:32,125.65,no
00:52:08,2.67,yes
09:35:02,26774.69,no
11:35:20,14914.46,no
21:14:29,2.42,yes
00:12:12,2.89,yes
16:06:39,201.21,no
12:35:11,15278.16,no
07:05:20,4572.24,no
19:37:38,11.99,yes
08:04:25,12566.81,no
09:04:27,27115.79,no
04:01:35,2.77,yes
15:10:48,18491.34,no
00:05:57,3.34,yes
13:50:13,28890.5,no
06:13:38,125.99,no
12:05:47,16480.28,no
13:05:57,21630.69,no
20:30:53,0.8,yes
08:43:04,24926.48,no
03:24:12,3.06,yes
13:25:57,29821.42,no
03:32:24,1.19,yes
07:03:08,5672.28,no
08:17:44,19922.95,no
22:15:12,1.03,yes
13:14:54,24361.25,no
05:41:45,61.3,no
22:03:04,1.32,yes
16:53:31,100.0,no
09:54:16,27338.9,no
12:28:18,14817.11,no
01:51:33,1.2,yes
23:24:57,3.37,yes
15:30:24,5083.32,no
09:43:56,27561.16,no
19:57:31,0.1,yes
21:55:27,0.5,yes
08:13:48,16957.95,no
14:20:15,21976.36,no
21:02:27,2.06,yes
16:00:45,4812.05,no
15:56:11,7946.73,no
21:22:59,0.99,yes
13:20:06,26266.85,no
22:57:03,3.11,yes
23:03:20,2.15,yes
07:15:03,6239.14,no
06:20:39,108.34,no
22:27:42,1.74,yes
02:50:14,2.58,yes
21:00:33,3.19,yes
21:20:36,0.57,yes
17:29:47,182.23,no
18:33:10,113.92,no
08:22:09,20584.24,no
21:06:14,1.58,yes
06:03:10,130.12,no
21:49:26,2.91,yes
04:57:56,1.08,yes
15:11:22,17982.47,no
07:28:21,10700.86,no
23:18:20,1.99,yes
12:51:08,19402.5,no
17:11:45,159.99,no
01:00:23,1.19,yes
02:20:31,1.46,yes
20:21:49,0.58,yes
14:31:21,25727.26,no
10:11:12,33717.14,no
21:20:20,0.59,yes
15:07:04,17812.62,no
17:48:14,181.52,no
15:25:21,11838.86,no
08:24:41,21891.97,no
19:25:02,79.78,no
14:20:58,22641.36,no
21:46:13,2.54,yes
17:20:40,163.26,no
16:17:21,100.0,no
23:34:01,2.37,yes
01:14:33,1.44,yes
09:18:53,31594.55,no
20:28:29,1.76,yes
13:33:36,28238.75,no
08:28:49,21420.97,no
14:52:35,21509.67,no
12:51:01,19218.65,no
13:41:20,28707.66,no
05:34:29,84.05,no
13:26:29,30041.32,no
22:10:58,1.94,yes
16:54:50,100.0,no
12:01:09,16797.23,no
21:48:21,3.5,yes
23:41:42,3.15,yes
00:17:34,2.16,yes
16:41:05,671.56,no
03:27:17,2.33,yes
01:59:29,2.4,yes
02:14:23,3.46,yes
18:22:21,136.49,no
18:08:21,118.75,no
18:14:09,121.98,no
19:15:04,31.12,no
03:20:25,2.84,yes
15:53:17,5295.55,no
15:44:11,8304.01,no
18:28:12,123.97,no
00:33:30,1.79,yes
00:24:27,2.95,yes
07:49:18,14296.11,no
02:35:37,2.35,yes
05:04:54,35.95,no
11:58:41,17602.99,no
19:45:26,0.1,yes
04:51:58,3.41,yes
22:23:30,1.78,yes
06:53:48,162.98,no
22:38:52,0.5,yes
04:51:30,3.19,yes
04:00:14,2.93,yes
22:17:34,1.18,yes
10:03:05,33077.15,no
00:31:15,3.33,yes
11:04:16,25280.13,no
06:26:40,169.21,no
22:35:17,2.43,yes
22:04:18,2.73,yes
14:11:48,23614.46,no
16:37:51,100.0,no
02:18:20,3.43,yes
16:25:36,100.0,no
14:32:47,25977.97,no
20:41:32,1.2,yes
14:32:43,25531.19,no
20:12:24,1.59,yes
05:55:29,87.11,no
12:10:55,16284.96,no
20:43:23,2.23,yes
03:43:56,2.48,yes
19:35:13,36.51,no
23:38:29,3.23,yes
20:34:53,0.5,yes
16:50:39,100.0,no
02:34:22,3.5,yes
01:35:33,2.94,yes
07:52:04,12883.72,no
14:14:23,25140.08,no
09:18:32,31546.46,no
12:39:45,17834.6,no
05:41:04,79.93,no
01:43:43,2.83,yes
22:17:32,1.02,yes
22:21:06,1.6,yes
21:49:40,3.09,yes
18:29:03,96.4,no
14:16:00,24441.87,no
10:32:29,36732.94,no
17:25:40,208.7,no
09:47:00,26424.87,no
00:12:14,2.87,yes
04:14:27,3.45,yes
08:04:36,13302.41,no
19:05:23,76.03,no
21:01:16,3.07,yes
22:11:29,1.72,yes
12:40:23,17511.21,no
00:09:11,3.35,yes
08:50:09,26808.74,no
05:45:13,61.04,no
02:01:10,0.6,yes
16:48:38,100.0,no
00:55:42,1.58,yes
15:52:50,4786.72,no
23:30:22,3.07,yes
21:41:03,1.77,yes
12:04:15,17271.37,no
07:54:11,10691.7,no
12:26:35,17370.5,no
14:42:25,21797.16,no
07:49:55,12141.64,no
21:06:36,1.53,yes
10:42:40,25345.78,no
22:41:19,2.05,yes
20:59:46,3.32,yes
21:25:56,1.06,yes
03:42:46,2.31,yes
02:46:49,2.93,yes
08:26:45,19143.69,no
